Date,KOSPI_Open,KOSPI_Close,Signal,Intraday_Return,Strategy_Return,Buy_Hold_Equity,Strategy_Equity,Year
2022-02-02,3271.9618976606835,3267.241431027997,1.0,-0.0014427022014105173,-0.0014427022014105173,10891546.8797164,10526659.035724258,2022
2022-02-03,3265.5038336719813,3267.6288658720664,1.0,0.0006507517088705228,0.0006507517088705228,10898634.57246062,10533509.277080452,2022
2022-02-04,3267.369776022963,3268.6619383038874,1.0,0.0003954747608938547,0.0003954747608938547,10902944.707362233,10537675.01414318,2022
2022-02-07,3279.179185264255,3269.0311052719726,1.0,-0.00309470127094158,-0.00309470127094158,10869203.350519352,10505064.057884142,2022
2022-02-08,3276.4750533830115,3269.44987074247,1.0,-0.0021441282250227456,-0.0021441282250227456,10845898.384831991,10482539.85353196,2022
2022-02-09,3282.493732502907,3269.3144433393095,1.0,-0.004015023405253615,-0.004015023405253615,10802351.848965887,10440452.210673526,2022
2022-02-10,3250.3700466681157,3270.06267414304,1.0,0.006058580159237881,0.006058580159237881,10867798.76355114,10503706.527290585,2022
2022-02-11,3272.548555355472,3270.8589115158115,0.0,-0.0005163082567241073,-0.0,10862187.629317101,10503706.527290585,2022
2022-02-14,3277.6755959484435,3271.2838012472303,0.0,-0.0019500998540289416,-0.0,10841005.278806735,10503706.527290585,2022
2022-02-15,3256.302114494644,3272.1086967763213,0.0,0.004854151035715626,0.0,10893629.155809052,10503706.527290585,2022
2022-02-16,3265.6800276060876,3271.984714623664,1.0,0.0019305893303325217,0.0019305893303325217,10914660.280025857,10523984.871041114,2022
2022-02-18,3263.734550811639,3272.741697745214,0.0,0.0027597670071957126,0.0,10944782.199361421,10523984.871041114,2022
2022-02-21,3272.954735272792,3273.6087877001414,0.0,0.00019983546374802152,0.0,10946969.35498785,10523984.871041114,2022
2022-02-22,3289.59565887117,3274.0871934693214,1.0,-0.004714398670859876,-0.004714398670859876,10895360.97721075,10474370.610752927,2022
2022-02-23,3293.953595671702,3274.4007186711056,0.0,-0.005935990423875159,-0.0,10830686.218785364,10474370.610752927,2022
2022-02-24,3266.401807424141,3274.4984420693872,0.0,0.002478762602581064,0.0,10857532.918744778,10474370.610752927,2022
2022-02-25,3279.6710747585917,3274.757469519604,0.0,-0.0014982006204232734,-0.0,10841266.156189648,10474370.610752927,2022
2022-02-28,3280.247251840368,3275.0468387234296,0.0,-0.0015853722959513483,-0.0,10824078.713172592,10474370.610752927,2022
2022-03-01,3278.855316396251,3275.6989801110303,0.0,-0.0009626335963764943,-0.0,10813659.091353467,10474370.610752927,2022
2022-03-02,3279.619791658831,3276.3375325619186,1.0,-0.0010008047595213565,-0.0010008047595213565,10802836.729866998,10463887.810792696,2022
2022-03-03,3279.323021444965,3277.216621299245,0.0,-0.0006423277401905736,-0.0,10795897.768162655,10463887.810792696,2022
2022-03-04,3293.8082198477896,3277.93838886835,0.0,-0.004818079839564171,-0.0,10743882.270775875,10463887.810792696,2022
2022-03-07,3288.7798407980167,3277.9696321111132,1.0,-0.003286996761777905,-0.003286996761777905,10708567.164542913,10429493.045443011,2022
2022-03-08,3267.544175266039,3278.7375182948526,1.0,0.003425613374577363,0.003425613374577363,10745250.575444331,10465220.456309544,2022
2022-03-09,3286.5643999807958,3279.2018785245646,1.0,-0.0022401877949734805,-0.0022401877949734805,10721179.19625129,10441776.397171611,2022
2022-03-10,3287.980695862694,3279.90010627704,0.0,-0.002457614667817909,-0.0,10694830.669002278,10441776.397171611,2022
2022-03-11,3282.999289992849,3281.257785929362,0.0,-0.0005304612976296808,-0.0,10689157.475247668,10441776.397171611,2022
2022-03-14,3292.395271004069,3282.322479107145,1.0,-0.0030594114824651353,-0.0030594114824651353,10656454.944130018,10409830.706564771,2022
2022-03-15,3284.174437998694,3282.20307605177,0.0,-0.0006002610348935233,-0.0,10650058.289456958,10409830.706564771,2022
2022-03-16,3284.1770033640664,3283.1587122548235,1.0,-0.0003100597526259907,-0.0003100597526259907,10646756.135018276,10406603.037031015,2022
2022-03-17,3284.352868106428,3283.32250582127,0.0,-0.0003137185091052208,-0.0,10643416.05055679,10406603.037031015,2022
2022-03-18,3263.4428671338296,3284.2621457244804,0.0,0.006379544376376778,0.0,10711316.19556756,10406603.037031015,2022
2022-03-21,3283.469997519434,3284.943299371327,1.0,0.00044870269958496856,0.00044870269958496856,10716122.392060619,10411272.50790724,2022
2022-03-22,3278.3578036307604,3284.370530184987,0.0,0.0018340666011402718,0.0,10735776.47423363,10411272.50790724,2022
2022-03-23,3272.6803258594673,3284.552216760616,1.0,0.003627574256899191,0.003627574256899191,10774721.300599383,10449040.172038486,2022
2022-03-24,3298.682540568665,3285.420708026155,1.0,-0.0040203421758263636,-0.0040203421758263636,10731403.23412181,10407031.455137936,2022
2022-03-25,3290.390309493762,3286.587036418824,1.0,-0.0011558729260672251,-0.0011558729260672251,10718999.095664779,10395002.249238212,2022
2022-03-28,3286.29290908708,3287.1189729891175,1.0,0.00025136648646073567,0.00025136648646073567,10721693.492805831,10397615.204430355,2022
2022-03-29,3281.549245554868,3286.574295353916,1.0,0.0015313040954223478,0.0015313040954223478,10738111.665961228,10413537.115175525,2022
2022-03-30,3289.494445385635,3286.7082175878427,1.0,-0.000847007904725583,-0.000847007904725583,10729016.400498332,10404716.766922817,2022
2022-03-31,3296.483901053202,3287.439218858114,0.0,-0.0027437361948584593,-0.0,10699578.809865056,10404716.766922817,2022
2022-04-05,3279.2834190179174,3288.2806232962475,1.0,0.0027436494894439445,0.0027436494894439445,10728934.703804007,10433263.662768193,2022
2022-04-07,3288.23299216725,3288.999907368691,1.0,0.00023323018875731627,0.00023323018875731627,10731437.01527014,10435697.014821615,2022
2022-04-08,3297.565119271625,3289.597144935954,1.0,-0.0024163205418157307,-0.0024163205418157307,10705506.423566941,10410481.025756534,2022
2022-04-11,3270.49115357547,3290.4892128954843,1.0,0.006114696044400292,0.006114696044400292,10770967.341348428,10474137.952905035,2022
2022-04-12,3289.9209148489326,3291.20407182249,1.0,0.00039002669266774426,0.00039002669266774426,10775168.306117406,10478223.146289352,2022
2022-04-13,3286.9654153022566,3292.1972437841423,0.0,0.0015916895436529632,0.0,10792319.028841356,10478223.146289352,2022
2022-04-14,3290.875460917631,3292.18006787207,0.0,0.00039643157874946766,0.0,10796597.444912326,10478223.146289352,2022
2022-04-15,3287.2257132677814,3291.657811822525,1.0,0.0013482793520551706,0.0013482793520551706,10811154.274319751,10492350.71820372,2022
2022-04-19,3293.0168511430143,3292.141500389805,1.0,-0.000265820307875253,-0.000265820307875253,10808280.449962065,10489561.638305472,2022
2022-04-20,3311.140059400704,3292.0830972611966,0.0,-0.00575540804606034,-0.0,10746074.385696275,10489561.638305472,2022
2022-04-21,3288.883958157467,3292.8952488173795,0.0,0.0012196510156472495,0.0,10759180.84623501,10489561.638305472,2022
2022-04-22,3295.7769702050005,3293.635863796452,1.0,-0.0006496514867069259,-0.0006496514867069259,10752191.128402503,10482747.078992242,2022
2022-04-25,3313.345768825008,3294.324694030962,1.0,-0.005740745494482891,-0.005740745494482891,10690465.535626307,10422568.295928713,2022
2022-04-27,3288.8889043251584,3295.3099156910603,1.0,0.0019523345277663307,0.0019523345277663307,10711336.900609408,10442916.63588086,2022
2022-04-28,3313.2496687043176,3295.545056702413,1.0,-0.005343579196320558,-0.005343579196320558,10654100.023582531,10387114.083796456,2022
2022-04-29,3295.5976833269433,3296.257049534657,1.0,0.0002000748486532533,0.0002000748486532533,10656231.641032286,10389192.284074714,2022
2022-05-02,3313.8778135227967,3297.0723606922033,0.0,-0.005071234902510935,-0.0,10602191.387205042,10389192.284074714,2022
2022-05-04,3304.4927628742657,3299.144180151429,1.0,-0.001618579039702528,-0.001618579039702528,10585030.902450798,10372376.555204272,2022
2022-05-05,3302.183764452698,3299.217846282063,1.0,-0.000898168721729764,-0.000898168721729764,10575523.758775674,10363060.411012385,2022
2022-05-06,3298.5682565312313,3300.3270435789004,0.0,0.0005331971058009088,0.0,10581162.597436182,10363060.411012385,2022
2022-05-09,3294.1484210578583,3300.9206516689405,0.0,0.0020558365153771074,0.0,10602915.737879135,10363060.411012385,2022
2022-05-10,3301.6711973464385,3301.8950225884696,1.0,6.779149971425369e-05,6.779149971425369e-05,10603634.52543835,10363762.938419279,2022
2022-05-11,3310.7840025934725,3302.1101526844677,1.0,-0.002619877920821856,-0.002619877920821856,10575854.297464691,10336611.144720282,2022
2022-05-12,3301.980266516237,3302.846827825658,0.0,0.00026243685288140917,0.0,10578629.79138305,10336611.144720282,2022
2022-05-13,3299.70955794371,3302.7504698984517,1.0,0.0009215695810016467,0.0009215695810016467,10588378.734807467,10346137.0511219,2022
2022-05-16,3300.265653500658,3303.7007336198326,1.0,0.0010408495799514306,0.0010408495799514306,10599399.644365957,10356905.82352568,2022
2022-05-17,3313.5372707690176,3304.8644972535517,0.0,-0.002617376177408426,-0.0,10571657.02824196,10356905.82352568,2022
2022-05-18,3317.0114750426405,3305.138739424253,1.0,-0.0035793471646747843,-0.0035793471646747843,10533817.397632008,10319834.86203144,2022
2022-05-19,3298.5236644000047,3306.0356905665544,0.0,0.0022773904118453814,0.0,10557807.012373505,10319834.86203144,2022
2022-05-20,3299.404564609552,3305.383033342216,0.0,0.001811984137014111,0.0,10576937.591201583,10319834.86203144,2022
2022-05-23,3309.14481295206,3305.2933556388302,1.0,-0.0011638829760954872,-0.0011638829760954872,10564627.273599958,10307823.781919403,2022
2022-05-24,3320.4401803913324,3305.377216343002,1.0,-0.004536435903072067,-0.004536435903072067,10516701.519133424,10261063.000032565,2022
2022-05-25,3316.741007108741,3306.235943757947,0.0,-0.003167284791992686,-0.0,10483392.130349947,10261063.000032565,2022
2022-05-26,3293.819187417401,3306.7921866254583,0.0,0.0039385887536314,0.0,10524681.90069445,10261063.000032565,2022
2022-05-27,3304.1724535627245,3306.0768261982407,0.0,0.0005763538865724005,0.0,10530747.842012852,10261063.000032565,2022
2022-05-30,3296.8468856586305,3306.747357581609,1.0,0.0030030123528168584,0.0030030123528168584,10562371.807866817,10291877.098974694,2022
2022-05-31,3304.093568606719,3308.2799725931127,0.0,0.001267035542264816,0.0,10575754.708358001,10291877.098974694,2022
2022-06-01,3324.2034849662487,3308.1311515561674,0.0,-0.004834942711169354,-0.0,10524621.54021571,10291877.098974694,2022
2022-06-02,3294.012702988778,3309.0067799454478,0.0,0.004551918376958675,0.0,10572528.758415153,10291877.098974694,2022
2022-06-03,3292.9362712516004,3309.6772033590682,1.0,0.005083891921511485,0.005083891921511485,10626278.351960007,10344199.88981536,2022
2022-06-06,3301.4504629789653,3310.0159086632207,0.0,0.0025944492520195706,0.0,10653847.691882001,10344199.88981536,2022
2022-06-07,3312.8689166589834,3310.911182650834,1.0,-0.0005909482256617471,-0.0005909482256617471,10647551.819492014,10338087.003244583,2022
2022-06-08,3317.076974882865,3311.353104016228,1.0,-0.0017255767381880727,-0.0017255767381880727,10629178.651753645,10320247.840794418,2022
2022-06-09,3315.6987427141057,3311.8330463711604,1.0,-0.0011658768310720546,-0.0011658768310720546,10616786.33863024,10308215.702945916,2022
2022-06-10,3323.51406768283,3312.902925865746,0.0,-0.0031927476764020968,-0.0,10582889.61871672,10308215.702945916,2022
2022-06-13,3295.380131594678,3313.5733372443283,1.0,0.005520821551122879,0.005520821551122879,10641315.863796886,10365125.522352364,2022
2022-06-14,3325.386258051866,3313.5628195528675,0.0,-0.0035555083173782753,-0.0,10603480.576735307,10365125.522352364,2022
2022-06-15,3310.460377206882,3313.8483347686174,0.0,0.0010234097906931527,0.0,10614332.282572962,10365125.522352364,2022
2022-06-16,3321.1205183699367,3314.024079846665,0.0,-0.0021367603144841762,-0.0,10591651.998586813,10365125.522352364,2022
2022-06-17,3300.866488650141,3314.8281278653058,1.0,0.004229689162882355,0.004229689162882355,10636451.394262256,10408966.781446172,2022
2022-06-20,3314.8774196613067,3315.836519167095,1.0,0.0002893318166456993,0.0002893318166456993,10639528.858066821,10411978.426714452,2022
2022-06-21,3318.186824915688,3317.6369229965712,0.0,-0.0001657236159783304,-0.0,10637765.63687216,10411978.426714452,2022
2022-06-22,3329.14000994396,3318.2761257976467,1.0,-0.003263270428357945,-0.003263270428357945,10603051.730845552,10378001.325413855,2022
2022-06-23,3302.4951880951176,3318.813753932387,0.0,0.004941283759048343,0.0,10655444.418159528,10378001.325413855,2022
2022-06-24,3319.1199398755252,3318.8700973295977,0.0,-7.52737323306274e-05,-0.0,10654642.343088532,10378001.325413855,2022
2022-06-27,3308.0648324605827,3318.895275010549,0.0,0.00327395111597939,0.0,10689525.121278048,10378001.325413855,2022
2022-06-28,3323.9283403085274,3319.5407070599945,1.0,-0.0013200143924058105,-0.0013200143924058105,10675414.794269977,10364302.2142999,2022
2022-06-29,3327.2807128528934,3320.1716156133075,0.0,-0.0021366087965238867,-0.0,10652605.609113999,10364302.2142999,2022
2022-06-30,3332.9924939242196,3321.641723620097,0.0,-0.003405579317929508,-0.0,10616327.31576954,10364302.2142999,2022
2022-07-01,3316.3101951437075,3322.405875809529,1.0,0.0018380912240198999,0.0018380912240198999,10635841.093839979,10383352.747243095,2022
2022-07-04,3331.6477439823047,3321.2546560076644,1.0,-0.003119503853134753,-0.003119503853134753,10602662.546566417,10350961.838339614,2022
2022-07-05,3334.814358208994,3321.8172984882576,1.0,-0.003897386278412296,-0.003897386278412296,10561339.875042792,10310620.1417025,2022
2022-07-06,3305.4415998577947,3322.8714374167344,1.0,0.0052730738185449155,0.0052730738185449155,10617030.599826636,10364988.802824672,2022
2022-07-07,3328.9756677512614,3323.2882444306756,0.0,-0.0017084604659870495,-0.0,10598891.822780656,10364988.802824672,2022
2022-07-08,3332.844471976202,3324.2368557137606,1.0,-0.002582663648069139,-0.002582663648069139,10571518.450160142,10338219.523030974,2022
2022-07-11,3321.6566523462366,3321.757900932936,1.0,3.0481352317979216e-05,3.0481352317979216e-05,10571840.684338558,10338534.645942597,2022
2022-07-12,3309.692210840781,3321.407035298184,0.0,0.003539551025026233,0.0,10609260.253869224,10338534.645942597,2022
2022-07-13,3330.8028549451365,3322.078189841396,0.0,-0.002619388022556568,-0.0,10581470.484632054,10338534.645942597,2022
2022-07-14,3310.1236034977405,3323.026661267662,1.0,0.0038980592012596293,0.0038980592012596293,10622717.683017531,10378834.866046753,2022
2022-07-15,3321.2486615517964,3324.8859100347217,0.0,0.0010951448848235401,0.0,10634351.097951012,10378834.866046753,2022
2022-07-18,3324.4856862913907,3325.8012363539715,1.0,0.00039571536373439464,0.00039571536373439464,10638559.274063816,10382941.93046091,2022
2022-07-19,3332.9404483650183,3326.229760552319,0.0,-0.002013443659334313,-0.0,10617139.134349002,10382941.93046091,2022
2022-07-20,3319.9767989258635,3329.4307402112713,0.0,0.0028475925760886867,0.0,10647372.420927275,10382941.93046091,2022
2022-07-21,3322.5929182777795,3329.754175747382,0.0,0.0021553219565983994,0.0,10670320.936486179,10382941.93046091,2022
2022-07-22,3330.7422684327544,3327.6100506796606,1.0,-0.0009403963142928795,-0.0009403963142928795,10660286.606005184,10373177.850137986,2022
2022-07-25,3337.6566758843683,3328.0006097855553,0.0,-0.0028930675130791617,-0.0,10629445.677145237,10373177.850137986,2022
2022-07-26,3350.838514776638,3329.7303145590913,0.0,-0.006299378535988276,-0.0,10562486.775197174,10373177.850137986,2022
2022-07-27,3314.6717970104974,3330.573801176087,0.0,0.00479745963987499,0.0,10613159.879197897,10373177.850137986,2022
2022-07-28,3333.724610764637,3331.648534928002,1.0,-0.0006227496506253649,-0.0006227496506253649,10606550.537591096,10366717.957255937,2022
2022-07-29,3320.7886764430978,3332.5176183785893,0.0,0.003531974804266813,0.0,10644012.606850049,10366717.957255937,2022
2022-08-01,3342.7032376319553,3333.4448567818017,1.0,-0.002769728627394552,-0.002769728627394552,10614531.580422508,10338004.9617576,2022
2022-08-02,3324.059097299536,3334.145077668584,0.0,0.003034236177462013,0.0,10646738.576150639,10338004.9617576,2022
2022-08-03,3327.3969525611524,3333.570132028577,1.0,0.0018552578954167398,0.0018552578954167398,10666491.02195448,10357184.627085758,2022
2022-08-04,3327.6770048222256,3335.3958701729766,0.0,0.0023195957238533182,0.0,10691232.968917526,10357184.627085758,2022
2022-08-05,3334.633409296424,3336.298525190902,1.0,0.0004993400143584736,0.0004993400143584736,10696571.529341735,10362356.38380616,2022
2022-08-08,3339.533376188137,3337.0017171463505,1.0,-0.0007580876597425013,-0.0007580876597425013,10688462.590463787,10354500.809305742,2022
2022-08-09,3341.8440542895237,3338.355264887914,0.0,-0.0010439713358652014,-0.0,10677304.141894877,10354500.809305742,2022
2022-08-10,3338.2975025334194,3338.596324964109,1.0,8.951342127616613e-05,8.951342127616613e-05,10678259.903918624,10355427.67609879,2022
2022-08-11,3325.2764171237404,3340.2180942644095,0.0,0.004493363939227946,0.0,10726241.211904595,10355427.67609879,2022
2022-08-12,3347.510987668473,3340.5007831808834,1.0,-0.002094154287592631,-0.002094154287592631,10703778.807880932,10333741.812831033,2022
2022-08-15,3339.970057808556,3341.5976151754585,0.0,0.00048729699330607446,0.0,10708994.727111025,10333741.812831033,2022
2022-08-16,3353.243765786797,3342.5226578155093,0.0,-0.003197234892576395,-0.0,10674755.55550509,10333741.812831033,2022
2022-08-17,3335.42575909683,3343.3003926312376,0.0,0.002360908052871702,0.0,10699957.671858517,10333741.812831033,2022
2022-08-18,3327.2297354560706,3344.7586231505593,1.0,0.005268313007573466,0.005268313007573466,10756328.398041654,10388183.199240474,2022
2022-08-19,3344.4171968529026,3345.1756321557637,1.0,0.00022677652284963656,0.00022677652284963656,10758767.680794392,10390538.995305123,2022
2022-08-22,3358.1812002155893,3346.674366630462,1.0,-0.0034265076537229877,-0.0034265076537229877,10721902.680991521,10354935.733911403,2022
2022-08-23,3348.290229399833,3346.768899197585,0.0,-0.00045436031467338545,-0.0,10717031.073915489,10354935.733911403,2022
2022-08-24,3344.764153175643,3347.25041799398,1.0,0.0007433303827943938,0.0007433303827943938,10724997.368726082,10362632.872254303,2022
2022-08-25,3338.5106097380194,3347.0649438180544,0.0,0.002562320471614754,0.0,10752478.249041984,10362632.872254303,2022
2022-08-26,3364.715019378193,3347.276135705201,1.0,-0.0051828709333651135,-0.0051828709333651135,10696749.542063383,10308924.683547562,2022
2022-08-29,3336.9370431198467,3347.813896777287,1.0,0.003259532174832769,0.003259532174832769,10731615.941361867,10342526.955241513,2022
2022-08-30,3340.5284418482966,3348.233808353131,1.0,0.002306631013316851,0.002306631013316851,10756369.819515219,10366383.348672539,2022
2022-08-31,3353.959631654868,3348.1554374860493,1.0,-0.001730549799716874,-0.001730549799716874,10737755.385878377,10348443.806044705,2022
2022-09-01,3329.5127001912565,3348.768301118077,0.0,0.005783309048712937,0.0,10799855.143764392,10348443.806044705,2022
2022-09-02,3361.5732275694672,3348.6547771433793,1.0,-0.003842977544007975,-0.003842977544007975,10758351.542968368,10308674.968882646,2022
2022-09-05,3354.9253989047315,3348.673139685609,1.0,-0.0018636060346270966,-0.0018636060346270966,10738302.214110252,10289463.660001628,2022
2022-09-06,3357.7068324952425,3349.1116858373907,0.0,-0.00255982641923036,-0.0,10710814.02440489,10289463.660001628,2022
2022-09-07,3354.7192744577465,3350.1625497439977,0.0,-0.001358302838762926,-0.0,10696265.49531008,10289463.660001628,2022
2022-09-08,3348.5431798218015,3350.0105443087728,1.0,0.00043820981488718047,0.00043820981488718047,10700952.703832764,10293972.603967365,2022
2022-09-09,3339.325866141206,3350.1887001231044,0.0,0.003253002078066336,0.0,10735762.925215622,10293972.603967365,2022
2022-09-12,3348.7808626420347,3350.626222294467,0.0,0.0005510541681059689,0.0,10741678.91212336,10293972.603967365,2022
2022-09-13,3340.8232652171905,3350.8808251586465,1.0,0.003010503442720136,0.003010503442720136,10774016.773468902,10324962.643930875,2022
2022-09-14,3355.767970678399,3351.189952920777,0.0,-0.0013642235689782511,-0.0,10759318.60585397,10324962.643930875,2022
2022-09-15,3359.300970307833,3349.89454558447,0.0,-0.0028001137160689193,-0.0,10729191.290250162,10324962.643930875,2022
2022-09-16,3364.7360051200385,3351.36576297297,0.0,-0.0039736377911144816,-0.0,10686557.370271128,10324962.643930875,2022
2022-09-19,3355.1035509999606,3352.6299003682307,1.0,-0.0007372799659172147,-0.0007372799659172147,10678678.385617401,10317350.255824663,2022
2022-09-20,3361.9291773252244,3352.662125572035,1.0,-0.002756468463313122,-0.002756468463313122,10649242.945417583,10288910.805219527,2022
2022-09-21,3349.6734478530616,3353.3906473843817,0.0,0.0011097199739582564,0.0,10661060.623021647,10288910.805219527,2022
2022-09-22,3348.5790971400183,3353.587432424685,0.0,0.001495659842392305,0.0,10677005.94327281,10288910.805219527,2022
2022-09-26,3358.352932725093,3354.1959151978276,1.0,-0.0012378143722650004,-0.0012378143722650004,10663789.79186347,10276175.043549873,2022
2022-09-27,3350.306998004822,3354.486932236527,0.0,0.0012476272276522593,0.0,10677094.22635776,10276175.043549873,2022
2022-09-28,3357.1958728694253,3356.5513182500563,0.0,-0.00019199196108210526,-0.0,10675044.310098583,10276175.043549873,2022
2022-09-29,3345.865480123965,3357.57628039287,1.0,0.00350008102192767,0.00350008102192767,10712407.830096595,10312142.488797808,2022
2022-09-30,3348.6958838084097,3358.037831855445,1.0,0.0027897272165577913,0.0027897272165577913,10742292.525775084,10340910.55335983,2022
2022-10-03,3364.4390172700414,3358.4720420131944,0.0,-0.001773542402230488,-0.0,10723240.614483459,10340910.55335983,2022
2022-10-04,3367.4058134977404,3358.36556737984,1.0,-0.0026846322120321897,-0.0026846322120321897,10694452.657312443,10313149.011786537,2022
2022-10-05,3348.43498616244,3357.916336801955,1.0,0.0028315767451652096,0.0028315767451652096,10724734.820759159,10342351.484697737,2022
2022-10-06,3364.671937048783,3357.802953083774,1.0,-0.002041501844317728,-0.002041501844317728,10702840.25484276,10321237.555067144,2022
2022-10-07,3352.436488835381,3358.3355054673734,1.0,0.0017596206972563255,0.0017596206972563255,10721673.19407461,10339399.01829034,2022
2022-10-10,3358.5017952251455,3359.01609493928,0.0,0.0001531336725397736,0.0,10723315.04326659,10339399.01829034,2022
2022-10-11,3373.2947122341047,3359.817318114823,0.0,-0.003995320678742531,-0.0,10680471.960929556,10339399.01829034,2022
2022-10-12,3367.956346893904,3360.5348424268154,1.0,-0.0022035631411710943,-0.0022035631411710943,10656936.86658614,10316615.499711776,2022
2022-10-13,3368.5585090643954,3361.6317570564806,0.0,-0.002056295590317281,-0.0,10635023.054301089,10316615.499711776,2022
2022-10-14,3380.8817079161377,3361.8564665719637,1.0,-0.005627301688677089,-0.005627301688677089,10575176.5711085,10258560.791888816,2022
2022-10-17,3354.7574426287797,3362.4756838473054,1.0,0.0023006853253979553,0.0023006853253979553,10599506.724659143,10282162.512162415,2022
2022-10-18,3352.5307419551273,3363.436463504596,1.0,0.0032529818184781067,0.0032529818184781067,10633986.727319296,10315610.199869119,2022
2022-10-19,3356.150026380209,3364.233359833205,1.0,0.0024085137402853896,0.0024085137402853896,10659598.830466056,10340455.488774931,2022
2022-10-20,3361.6647570312552,3364.6014041257367,1.0,0.0008735692898405034,0.0008735692898405034,10668910.728646373,10349488.593132887,2022
2022-10-24,3340.835031216942,3365.5875091080975,0.0,0.007409069187753081,0.0,10747957.426392876,10349488.593132887,2022
2022-10-25,3363.4931554607083,3364.7707796775335,0.0,0.00037985039890764405,0.0,10752040.042308733,10349488.593132887,2022
2022-10-26,3359.2737126190905,3365.7338095562523,0.0,0.001923063581539708,0.0,10772716.898941353,10349488.593132887,2022
2022-10-27,3373.647589799354,3366.60628176313,0.0,-0.0020871498426552337,-0.0,10750232.624560758,10349488.593132887,2022
2022-10-28,3370.1656536487008,3368.10015740928,0.0,-0.0006128767697767268,-0.0,10743644.05671547,10349488.593132887,2022
2022-10-31,3362.030538189645,3368.5174897619727,1.0,0.0019294743157867167,0.0019294743157867167,10764373.641980855,10369457.665554864,2022
2022-11-04,3374.479370039612,3369.2985520396055,1.0,-0.0015352940207620236,-0.0015352940207620236,10747847.163491074,10353537.499202393,2022
2022-11-07,3376.60921958023,3369.5989513223567,1.0,-0.0020761266116381405,-0.0020761266116381405,10725533.27197713,10332042.244475706,2022
2022-11-08,3361.8298780603836,3370.9685741955623,1.0,0.0027183695983008516,0.0027183695983008516,10754689.235549238,10360128.554001449,2022
2022-11-09,3365.9826663819313,3372.8998878432662,1.0,0.002055037754775668,0.002055037754775668,10776790.52796917,10381419.00932425,2022
2022-11-11,3350.3821061107465,3374.7195842057254,1.0,0.007264090281102531,0.007264090281102531,10855074.10730487,10456830.574253937,2022
2022-11-14,3363.6775694800854,3375.1735031712547,1.0,0.00341766814853961,0.00341766814853961,10892173.148331443,10492568.55104224,2022
2022-11-15,3367.6556124094964,3376.6036573663228,0.0,0.0026570546358284375,0.0,10921114.247489464,10492568.55104224,2022
2022-11-16,3377.354946715865,3377.406347844633,0.0,1.5219344599248785e-05,0.0,10921280.459690602,10492568.55104224,2022
2022-11-17,3367.827523457396,3377.107062292044,0.0,0.0027553485949070033,0.0,10951372.394459797,10492568.55104224,2022
2022-11-21,3371.9051152972097,3378.160737486806,1.0,0.0018552189268958852,0.0018552189268958852,10971689.587801484,10512034.562809886,2022
2022-11-22,3365.742645489925,3379.1855805370014,0.0,0.0039940472172137476,0.0,11015511.034067778,10512034.562809886,2022
2022-11-23,3380.9202573926405,3379.819477875821,0.0,-0.0003255857674880902,-0.0,11011924.540453477,10512034.562809886,2022
2022-11-24,3384.135993312203,3383.697737868345,0.0,-0.00012950290553459531,-0.0,11010498.46422996,10512034.562809886,2022
2022-11-25,3387.782186026079,3382.6355460302266,1.0,-0.0015191767691209446,-0.0015191767691209446,10993771.57074666,10496064.92410587,2022
2022-11-28,3382.760985642742,3381.5006565642016,1.0,-0.0003725740848643522,-0.0003725740848643522,10989675.576364482,10492154.362322094,2022
2022-11-29,3365.8672385157533,3380.589871003286,1.0,0.004374097801321808,0.004374097801321808,11037745.492140299,10538048.071649458,2022
2022-11-30,3374.3024437733434,3382.5375563391503,1.0,0.0024405377712966025,0.0024405377712966025,11064683.526923826,10563766.576004056,2022
2022-12-01,3378.404365990956,3384.0538681291605,0.0,0.0016722397694828306,0.0,11083186.330754291,10563766.576004056,2022
2022-12-02,3379.959548938098,3383.8062311746153,1.0,0.0011380852879514514,0.0011380852879514514,11095799.942060947,10575789.04332956,2022
2022-12-05,3384.56739691258,3382.981822793269,0.0,-0.0004684717227841917,-0.0,11090601.87354642,10575789.04332956,2022
2022-12-06,3397.449564444382,3384.0479786731994,0.0,-0.00394460183057177,-0.0,11046853.865093887,10575789.04332956,2022
2022-12-07,3392.29249631427,3384.6645478311,0.0,-0.002248611666434308,-0.0,11022013.780615442,10575789.04332956,2022
2022-12-09,3374.63729857168,3384.753397626379,1.0,0.0029976848353394647,0.0029976848353394647,11055054.304180494,10607491.9257665,2022
2022-12-13,3391.6420769377382,3384.834748885751,1.0,-0.002007089161405018,-0.002007089161405018,11032865.824507829,10586201.743692603,2022
2022-12-14,3391.336701997358,3385.727049608517,0.0,-0.0016541124877211821,-0.0,11014616.223372158,10586201.743692603,2022
2022-12-15,3377.539676267572,3386.4444357044035,0.0,0.0026364633106759072,0.0,11043655.854926253,10586201.743692603,2022
2022-12-16,3395.0683475455066,3387.7387458050757,0.0,-0.0021588966671995946,-0.0,11019813.743107354,10586201.743692603,2022
2022-12-19,3386.108803374535,3388.70087945158,1.0,0.0007655028906519146,0.0007655028906519146,11028249.442382148,10594305.511728423,2022
2022-12-20,3374.3671475567867,3388.945720390619,0.0,0.0043203872596935256,0.0,11075895.750769738,10594305.511728423,2022
2022-12-21,3393.573692367327,3388.638515250035,0.0,-0.001454271386058914,-0.0,11059788.392504422,10594305.511728423,2022
